  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  2.9814999999999998E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9223825412541873E+002  2.9376801747129900E+002  2.9495434942360606E+002  2.9590266227539320E+002  2.9666012639671294E+002  2.9724617636393532E+002  2.9766333379904319E+002  2.9791619664218092E+002  2.9804524293066726E+002  2.9810668882396021E+002  2.9813948450900068E+002  2.9814749905948236E+002  2.9814903861517558E+002  2.9814947362495184E+002  2.9814967332629305E+002  2.9814981370455769E+002  2.9814988726917255E+002  2.9814993710778958E+002  2.9814996702422764E+002  2.9814998235445734E+002  2.9814999092443958E+002  2.9814999622981310E+002  2.9814999999161608E+002  2.9815000313710988E+002  2.9815000621891573E+002  2.9815000960941580E+002  2.9815001766956533E+002  2.9815002983768790E+002  2.9815004817537590E+002  2.9815007542492339E+002  2.9815011545589425E+002  2.9815017397894121E+002  2.9815025990489062E+002  2.9815038834339981E+002  2.9815058853113760E+002  2.9815093045907901E+002  2.9815164834508630E+002  2.9815396533049540E+002  2.9816227345729391E+002  2.9818308374567920E+002  2.9823016561695187E+002  2.9832693622455776E+002  2.9850822616228663E+002  2.9881838066873672E+002  2.9930342315275516E+002  2.9999675042268399E+002  3.0090183607310479E+002  3.0197973053434492E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9123582242251337E+002  2.9238804299524270E+002  2.9328731745104022E+002  2.9402718558238985E+002  2.9465505939522677E+002  2.9519825132408340E+002  2.9567381549647706E+002  2.9609294729995133E+002  2.9646318730568248E+002  2.9678962532847640E+002  2.9727144781404979E+002  2.9762499427734610E+002  2.9785707462709945E+002  2.9799307463127150E+002  2.9806833649829974E+002  2.9811699302499727E+002  2.9813699822880432E+002  2.9814610258703760E+002  2.9814870226948193E+002  2.9814931673403112E+002  2.9814958697723921E+002  2.9814974239770220E+002  2.9814984524300672E+002  2.9814992011667556E+002  2.9814997912085141E+002  2.9815002912438615E+002  2.9815011113233965E+002  2.9815019510598182E+002  2.9815029448488008E+002  2.9815042379015142E+002  2.9815060558817254E+002  2.9815088723218298E+002  2.9815140517016414E+002  2.9815273132243414E+002  2.9815717613092033E+002  2.9816719296466346E+002  2.9818764589741102E+002  2.9822612009224815E+002  2.9829336019822171E+002  2.9840328214446123E+002  2.9857227517906398E+002  2.9881762476933164E+002  2.9915510751291254E+002  2.9959605927971165E+002  3.0014445473372672E+002  3.0079467937951358E+002  3.0153064336570174E+002  3.0232664642112491E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9094958208065691E+002  2.9171250994436969E+002  2.9245082375160774E+002  2.9308640734964422E+002  2.9362407453991119E+002  2.9409097187270226E+002  2.9450398268434867E+002  2.9487428469572666E+002  2.9520963118489777E+002  2.9551559566716332E+002  2.9600168449269484E+002  2.9642308716030578E+002  2.9678924044420700E+002  2.9710573714315689E+002  2.9737544936608145E+002  2.9767807897958050E+002  2.9788632474412213E+002  2.9803353005188666E+002  2.9810688672897925E+002  2.9813414078290651E+002  2.9814424276557344E+002  2.9814797193420964E+002  2.9814922749485703E+002  2.9814961832960500E+002  2.9814982126959671E+002  2.9814996225625993E+002  2.9815016294699348E+002  2.9815035119428694E+002  2.9815057494133453E+002  2.9815091746312351E+002  2.9815168608442855E+002  2.9815418225051127E+002  2.9815991555720387E+002  2.9817155642277481E+002  2.9819314071524167E+002  2.9823027237001293E+002  2.9829017944060098E+002  2.9838152558958103E+002  2.9851393912565226E+002  2.9869726525477188E+002  2.9894059343286426E+002  2.9925116057734687E+002  2.9963327001732421E+002  3.0008738451266794E+002  3.0060954321365557E+002  3.0119121624009398E+002  3.0181965141874821E+002  3.0247869549199197E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9102161760809315E+002  2.9153849777342202E+002  2.9201823875709499E+002  2.9248654319361492E+002  2.9295671132546750E+002  2.9337233085315427E+002  2.9374250149369834E+002  2.9407675778863404E+002  2.9438176165188230E+002  2.9466234725696069E+002  2.9511420553779465E+002  2.9551498031170792E+002  2.9587382126374280E+002  2.9619705170862250E+002  2.9648917282840671E+002  2.9685699879879007E+002  2.9717428120184121E+002  2.9751133489563887E+002  2.9781161742513370E+002  2.9799198345026264E+002  2.9808088447968697E+002  2.9812059995287592E+002  2.9813779884970114E+002  2.9814512661820294E+002  2.9814820442173647E+002  2.9814951944521300E+002  2.9815017859553518E+002  2.9815051569043163E+002  2.9815128538881635E+002  2.9815337357991729E+002  2.9815817841069583E+002  2.9816786860602531E+002  2.9818554401574227E+002  2.9821532288689303E+002  2.9826232440995244E+002  2.9833252396901185E+002  2.9843247357598472E+002  2.9856889839848265E+002  2.9874819786293102E+002  2.9897589453642325E+002  2.9925608407300092E+002  2.9959094348548410E+002  2.9998035213548093E+002  3.0042167029792932E+002  3.0090970502174969E+002  3.0143687408778823E+002  3.0199355847523765E+002  3.0256861439619183E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9077476814278555E+002  2.9127566148671383E+002  2.9172626332158222E+002  2.9215193675308444E+002  2.9256531865105654E+002  2.9295993944427835E+002  2.9330851273079412E+002  2.9362098595656289E+002  2.9390436906484479E+002  2.9416379001673744E+002  2.9457918577347760E+002  2.9494661552073978E+002  2.9527620348117529E+002  2.9557498920803351E+002  2.9584802357452685E+002  2.9619882715112158E+002  2.9651279984429584E+002  2.9686910921911903E+002  2.9723884402317742E+002  2.9754498995969578E+002  2.9778626293516277E+002  2.9795704183553977E+002  2.9805804436436631E+002  2.9810877065416537E+002  2.9813242826428757E+002  2.9814342762199624E+002  2.9814927800575504E+002  2.9815143766784115E+002  2.9815459524103767E+002  2.9816113530628644E+002  2.9817354586920624E+002  2.9819495610778796E+002  2.9822919117691879E+002  2.9828068294369206E+002  2.9835429445714686E+002  2.9845507577054281E+002  2.9858796852713317E+002  2.9875748115251099E+002  2.9896735986333277E+002  2.9922028187895768E+002  2.9951759600923214E+002  2.9985913233558199E+002  3.0024309737079432E+002  3.0066606439922822E+002  3.0112306128802686E+002  3.0160775058590013E+002  3.0211268983448446E+002  3.0262965427661300E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9098495880516651E+002  2.9137143430514857E+002  2.9171701547521945E+002  2.9204281549573773E+002  2.9235943269707519E+002  2.9267292741129324E+002  2.9298602171239708E+002  2.9326940793733758E+002  2.9352867105967584E+002  2.9376789116475595E+002  2.9415501898110909E+002  2.9450137973704295E+002  2.9481494145765225E+002  2.9510134683910974E+002  2.9536475160843457E+002  2.9570564860205150E+002  2.9601349769312890E+002  2.9636727983005892E+002  2.9674336725283644E+002  2.9707002653190659E+002  2.9735215272132814E+002  2.9759217265496147E+002  2.9778998864880901E+002  2.9794242972144986E+002  2.9804519909164020E+002  2.9810411062360623E+002  2.9814082876916677E+002  2.9815250270607476E+002  2.9816172224977697E+002  2.9817585111103620E+002  2.9819898710612847E+002  2.9823484495174614E+002  2.9828730429305449E+002  2.9836039716672826E+002  2.9845814889566378E+002  2.9858437391102990E+002  2.9874246043134036E+002  2.9893516283132453E+002  2.9916441624293674E+002  2.9943118548539513E+002  2.9973535790675578E+002  3.0007568682459964E+002  3.0044978906138022E+002  3.0085419676823386E+002  3.0128446052756220E+002  3.0173529781670834E+002  3.0220077847225321E+002  3.0267453694839389E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9144596159562610E+002  2.9172714689668697E+002  2.9198120965874125E+002  2.9222318741066823E+002  2.9246056469943704E+002  2.9269755528899861E+002  2.9293671544847609E+002  2.9317966690446173E+002  2.9340524011759572E+002  2.9361457477605495E+002  2.9395599014676350E+002  2.9426428880299670E+002  2.9454579830234746E+002  2.9480505498957154E+002  2.9504542893717951E+002  2.9535966819070910E+002  2.9564695233456052E+002  2.9598204086107160E+002  2.9634567269396035E+002  2.9666999363797248E+002  2.9695959816480143E+002  2.9721763048145419E+002  2.9744611609681681E+002  2.9764601620348509E+002  2.9781686667849777E+002  2.9795578770207931E+002  2.9809661259974655E+002  2.9814506651930571E+002  2.9817055356971338E+002  2.9819698441210096E+002  2.9823340332232738E+002  2.9828484999631809E+002  2.9835522726777936E+002  2.9844799751670308E+002  2.9856627488887142E+002  2.9871274969813652E+002  2.9888957383431699E+002  2.9909824944498098E+002  2.9933953736223458E+002  2.9961339302353446E+002  2.9991893383047733E+002  3.0025443955214229E+002  3.0061738553537782E+002  3.0100450688278141E+002  3.0141189036368939E+002  3.0183508965715902E+002  3.0226925862143264E+002  3.0270929666764266E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9238249839690349E+002  2.9253332595307023E+002  2.9267209842963410E+002  2.9280688343549798E+002  2.9294188509725609E+002  2.9307960573973992E+002  2.9322166120301529E+002  2.9336914633602618E+002  2.9352282052593034E+002  2.9368321173344577E+002  2.9395574410338872E+002  2.9420841255632649E+002  2.9444429602624939E+002  2.9466566629039033E+002  2.9487426501660059E+002  2.9515180662350923E+002  2.9541006335156879E+002  2.9571669613873905E+002  2.9605612393987707E+002  2.9636506345863899E+002  2.9664666796349178E+002  2.9690335955958739E+002  2.9713699588941699E+002  2.9734899273054538E+002  2.9754040944357922E+002  2.9771193072220569E+002  2.9797453941815991E+002  2.9810928563435294E+002  2.9817205592084497E+002  2.9821990969384927E+002  2.9827340820918477E+002  2.9834138593215982E+002  2.9842874241299756E+002  2.9853879903138534E+002  2.9867403934340922E+002  2.9883631963694336E+002  2.9902690300362684E+002  2.9924644121108406E+002  2.9949495024935487E+002  2.9977179699462886E+002  3.0007570349550099E+002  3.0040477078849318E+002  3.0075652193746532E+002  3.0112796273924982E+002  3.0151565772584752E+002  3.0191581853338027E+002  3.0232440133182286E+002  3.0273720979242268E+002  3.0314999999999998E+002
  2.9814999999999998E+002  2.9347218180420543E+002  2.9351650014965367E+002  2.9356351024610240E+002  2.9361382523188797E+002  2.9366806103230283E+002  2.9372678500750095E+002  2.9379050422102370E+002  2.9385966438070761E+002  2.9393465231936489E+002  2.9401579999277533E+002  2.9419157990324385E+002  2.9437377765466198E+002  2.9454963770225726E+002  2.9471933370504729E+002  2.9488309202463972E+002  2.9510668693594960E+002  2.9532030352841031E+002  2.9558079002872677E+002  2.9587776545589298E+002  2.9615582053469990E+002  2.9641580053769087E+002  2.9665852543937223E+002  2.9688478645611468E+002  2.9709536333358045E+002  2.9729105879657521E+002  2.9747275459691667E+002  2.9778112224159094E+002  2.9802851165567802E+002  2.9815636309112938E+002  2.9823779988342267E+002  2.9831391980635459E+002  2.9840028255496355E+002  2.9850416024348135E+002  2.9862953527687546E+002  2.9877879448410590E+002  2.9895336925506570E+002  2.9915398743150962E+002  2.9938077440040377E+002  2.9963329785001383E+002  2.9991059581859054E+002  3.0021120485341237E+002  3.0053319509551795E+002  3.0087421452360599E+002  3.0123154239283070E+002  3.0160215079615614E+002  3.0198277269399523E+002  3.0236997445254150E+002  3.0276023078998014E+002  3.0314999999999998E+002
