  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.5962822674726715E-306  2.1219957909652723E-314  6.1191058945917533E-308  4.4624997263673070E-317  1.1561936823392773E-306  8.8931816251424378E-323  2.1219957909652723E-314  1.1561257784946890E-306  1.1561257795720525E-306  4.2439915829186759E-314 -2.1587509194461530E+194  3.4317108068228807E-317  1.1562428890505312E-306  9.3367814802471982E-313  3.4320131749981356E-317 -2.1587181450697363E+194  6.1191059112336985E-308  1.1125369306816006E-306  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  4.4359486385597984E-317  1.1562941813861847E-306  0.0000000000000000E+000  4.5085909641414881E-306  9.2423045788162580E-222  1.1562643026841946E-306  1.1562724511545997E-306  1.1562724519211582E-306  6.7903865326698815E-313  1.5810100666919889E-322  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  0.0000000000000000E+000  1.1565169058260944E-306  9.2423045677594309E-222  9.8726901669716961E-315  0.0000000000000000E+000  1.1565169047381571E-306  5.5608465969351797E+265  5.5586263979984538E+265  4.5085909641414830E-306
  2.1346959179491543E-001  2.9079812543009526E-001  3.6937574893663488E-001  4.5457260069471739E-001  5.4934730242056273E-001  6.5689784187814726E-001  7.8257336310417824E-001  9.2851205138046722E-001  1.0924496119522440E+000  1.2634429299053740E+000  1.6955056312858892E+000  2.0550975440068635E+000  2.4053925066227411E+000  2.7419530856672245E+000  3.0622497855431665E+000  3.6209399160295925E+000  4.0306609547234604E+000  4.6243334332123727E+000  5.2297062857289385E+000  5.5960213072746123E+000  5.8430223546119819E+000  5.9766889916541901E+000  6.0033878738012678E+000  5.9286944957287844E+000  5.7564342203060059E+000  5.4877992082527820E+000  5.1783072691725849E+000  3.9207130115114301E+000  2.2921064603562065E+000  2.9227767410335028E+000  4.0526292512895683E+000  4.9604234936888565E+000  5.7345427757283591E+000  6.4225550941392697E+000  7.0490845638384547E+000  7.6277305082740705E+000  8.1662690275319445E+000  8.6691811410817703E+000  9.1390076975521506E+000  9.5771253021295877E+000  9.9842093312634042E+000  1.0360516757316352E+001  1.0706060755040559E+001  1.1020718543295146E+001  1.1304297351376681E+001  1.1556573867855851E+001  1.1777316801375395E+001  1.1966298623175792E+001  1.2123300284586414E+001
  1.0281794965102753E+000  1.1958487366436013E+000  1.1964828560229206E+000  1.0974110949195872E+000  9.6467019908658513E-001  1.0407714241364656E+000  1.1048714396610604E+000  1.1631089660923055E+000  1.2214225682944144E+000  1.2845326489355866E+000  1.5456193965553990E+000  1.7144929296387905E+000  1.9116794574422535E+000  2.1243036221617886E+000  2.3430221181363993E+000  2.7543083302444065E+000  3.0719707249519486E+000  3.5532649256642865E+000  4.0826125206982997E+000  4.4632854277473015E+000  4.7704593588294291E+000  4.9996079117835484E+000  5.1475153246459726E+000  5.2115201217093059E+000  5.1889060134194516E+000  5.0763018930207915E+000  5.0106692845348828E+000  4.0992561211509395E+000  2.6335015927041248E+000  2.1365715930725693E+000  3.5634409445021551E+000  4.6059478808961734E+000  5.4566673413450859E+000  6.1928435117343312E+000  6.8499787064181596E+000  7.4471369763422990E+000  7.9955022938187366E+000  8.5019672567794657E+000  8.9708880005173626E+000  9.4050416395403058E+000  9.8061906246782726E+000  1.0175433572620353E+001  1.0513431123268077E+001  1.0820554444691476E+001  1.1096983843778798E+001  1.1342774187715806E+001  1.1557897690520029E+001  1.1742270876997608E+001  1.1895770130153574E+001
  1.8833576014351594E+000  2.7485841141362046E+000  3.4806290149554577E+000  3.9817107925820636E+000  4.1341770895671655E+000  4.0638444358830315E+000  3.8311844556347272E+000  3.4919080494468213E+000  3.0890654142123068E+000  2.6525903738640939E+000  2.4493532071186568E+000  2.4062191940700317E+000  2.3397231861227259E+000  2.2856974331093993E+000  2.2722845985006637E+000  2.4477227757720303E+000  2.5974503303442225E+000  2.9509915893366809E+000  3.3958160877961583E+000  3.7502487768252908E+000  4.0548119997341630E+000  4.2982549303747080E+000  4.4755913288338709E+000  4.5838227337540802E+000  4.6203418491005559E+000  4.5821358333650393E+000  4.6383642321043785E+000  3.9928717298342962E+000  2.8579082633483304E+000  1.2368086534169715E+000  3.0766073532148726E+000  4.2343161573194914E+000  5.1497480325961273E+000  5.9295091805922686E+000  6.6171914335756625E+000  7.2355054546815953E+000  7.7978695254320574E+000  8.3128021060560098E+000  8.7859445901583388E+000  9.2211256471451630E+000  9.6209772003545702E+000  9.9873160632638420E+000  1.0321391988495119E+001  1.0624054169819170E+001  1.0895865185234401E+001  1.1137179532370912E+001  1.1348197375524343E+001  1.1529000274789492E+001  1.1679573253300035E+001
  2.3305448244261981E+000  3.5581467011022898E+000  4.7803348605204352E+000  5.9761989988108377E+000  7.1290690525377700E+000  8.2241478982149108E+000  9.2469815832065265E+000  1.0182161423165589E+001  1.1011881119590555E+001  1.1713933152525357E+001  1.4010200837625456E+001  1.3784355717995595E+001  1.1218522359281302E+001  8.4860273428971418E+000  6.1490057818441706E+000  4.4996700121882673E+000  4.0883255761956638E+000  3.6987520996086785E+000  3.2115426316530846E+000  2.9813840713866089E+000  3.1676404466821646E+000  3.4632849916839388E+000  3.7242798081012647E+000  3.9151733657246002E+000  4.0292652199426966E+000  4.0655312064388296E+000  4.2164543212583112E+000  3.7503885051742882E+000  2.8280356099955828E+000  3.6969088208199546E-001  2.7379464545105505E+000  3.9313798474337331E+000  4.8712317479163749E+000  5.6722187791913621E+000  6.3781650465136988E+000  7.0115055191814797E+000  7.5855982394205608E+000  8.1091339589100020E+000  8.5880812723490365E+000  9.0266772715866566E+000  9.4279892893517374E+000  9.7942604994747136E+000  1.0127135783711291E+001  1.0427815720725757E+001  1.0697164365311426E+001  1.0935785528200215E+001  1.1144076453656364E+001  1.1322264484189963E+001  1.1470430278879627E+001
  2.4614000796891933E+000  3.7707377858107831E+000  5.1081857798487293E+000  6.4607471635565812E+000  7.8181255793831248E+000  9.1719280935093668E+000  1.0515135094126038E+001  1.1841737443943815E+001  1.3146479454939913E+001  1.4424670249961849E+001  1.8435343816263075E+001  2.0733980643673089E+001  2.2846705569122019E+001  2.4746584176573382E+001  2.6404003365798225E+001  2.9857864268503626E+001  3.1009928160643721E+001  3.2377270730609048E+001  2.8452559511110934E+001  9.4816344493506204E+000  6.4440742800966389E+000  5.1994445053608009E+000  3.6492726063331227E+000  2.3331328772288735E+000  2.6005057833071583E+000  2.9762391903833678E+000  3.4475509729625822E+000  3.2728161239967872E+000  2.5758533611296155E+000  6.0011252601136511E-001  2.5517398776306717E+000  3.7220607413876539E+000  4.6515239728053510E+000  5.4502771915739094E+000  6.1584337034837278E+000  6.7960404509351910E+000  7.3749810255331445E+000  7.9030766453359425E+000  8.3858260665243094E+000  8.8272587987512416E+000  9.2304029025309955E+000  9.5975654102898318E+000  9.9305126989128514E+000  1.0230592787219404E+001  1.0498821219775337E+001  1.0735942412989246E+001  1.0942473313920436E+001  1.1118733477589513E+001  1.1264864067419902E+001
  2.2543154456908212E+000  3.3565136564858102E+000  4.4426687024599687E+000  5.5121132501729209E+000  6.5637952810853948E+000  7.5964417368374706E+000  8.6086493414993850E+000  9.5989368976068157E+000  1.0565774933765010E+001  1.1507601039689348E+001  1.4453969735211826E+001  1.6125219153920685E+001  1.7663766450111243E+001  1.9055970664914426E+001  2.0286319989903031E+001  2.2865360119183059E+001  2.3862765516697642E+001  2.5288268020860112E+001  2.4372166224566030E+001  1.5328334416263587E+001  7.7349966289629055E+000  6.2915225065771567E+000  5.9033660491341688E+000  5.3299172099632379E+000  4.5447700598051011E+000  3.5136784414811379E+000  8.1709618675819684E-001  2.0708019489592466E+000  1.9698238254594864E+000  9.9999423880976335E-001  2.4354692288942159E+000  3.5656647946606550E+000  4.4759807424439062E+000  5.2635161532415919E+000  5.9651406091357249E+000  6.5992903217869960E+000  7.1767631082966874E+000  7.7045829786490936E+000  8.1876666884288554E+000  8.6296356971320769E+000  9.0332490468436397E+000  9.4006517231844917E+000  9.7335264588285941E+000  1.0033191671674846E+001  1.0300667372609256E+001  1.0536720667781593E+001  1.0741897240152715E+001  1.0916542392514014E+001  1.1060813669352324E+001
  2.6865319680864133E+000  4.0665181535387029E+000  5.4670993506392165E+000  6.8831481850472684E+000  8.3093603774146203E+000  9.7406609341334107E+000  1.1172350133224183E+001  1.2600136014693403E+001  1.4020117802260954E+001  1.5428749660588890E+001  1.9764778550209087E+001  2.2455550744976271E+001  2.5045463857655168E+001  2.7518965468792487E+001  2.9861664807454879E+001  3.4617429412136417E+001  3.7462744601697430E+001  4.2063240720572331E+001  4.6121731436890769E+001  4.6883314569133155E+001  4.4822316062687747E+001  3.6016060881444112E+001  1.9199671898894163E+001  1.0432788579702182E+001  9.4862853100292934E+000  8.2839888408663711E+000  6.2520633269480443E+000  2.2809952413127310E+000  8.9764608838680671E-001  1.2567190151944860E+000  2.4695096960481107E+000  3.4851136622821373E+000  4.3481381176192455E+000  5.1106925480963090E+000  5.7975238229875492E+000  6.4223768651895137E+000  6.9938242541544389E+000  7.5176731133736761E+000  7.9980996088830461E+000  8.4382389933205157E+000  8.8405161323349617E+000  9.2068416651734299E+000  9.5387339008246173E+000  9.8373973671979478E+000  1.0103774768729577E+001  1.0338581783834575E+001  1.0542330144420959E+001  1.0715342169757848E+001  1.0857758580930088E+001
  2.4249521061059491E+000  3.5768191914787928E+000  4.6991906903223652E+000  5.7976852617812167E+000  6.8704486315213975E+000  7.9198774383574682E+000  8.9483416440531176E+000  9.9563608178786591E+000  1.0943973719377404E+001  1.1910843531682181E+001  1.4847818936960433E+001  1.6618436653703231E+001  1.8295199130579864E+001  1.9868733721388150E+001  2.1328545585684537E+001  2.4282395131005458E+001  2.5898104187961081E+001  2.8435500717124484E+001  3.0140615291542861E+001  2.8822218913418460E+001  2.3624271627505891E+001  1.7423091564352301E+001  1.2081140746636589E+001  9.0798515467582916E+000  8.9929357149997333E+000  8.7777275929798364E+000  8.6904154384189116E+000  7.3967655843460047E+000  5.5922891871205760E+000  3.3841162005778624E+000  2.8385385509592145E+000  3.5351740850922559E+000  4.2912259799203607E+000  5.0039741456823510E+000  5.6627409384420284E+000  6.2699556420058791E+000  6.8296179399097614E+000  7.3452834932202338E+000  7.8198568786208522E+000  8.2556885673936460E+000  8.6546897747903078E+000  9.0184209275188856E+000  9.3481545488113618E+000  9.6449192112920503E+000  9.9095300929410577E+000  1.0142609935427675E+001  1.0344602873816353E+001  1.0515782694224452E+001  1.0656256454940726E+001
  1.8714355640363924E+000  2.6489350449876041E+000  3.3577130822640413E+000  4.0136110979173223E+000  4.6276016132558944E+000  5.2074206425276968E+000  5.7585077269397544E+000  6.2845889843290115E+000  6.7880625458123998E+000  7.2702689412982027E+000  8.6124050882369509E+000  9.4271292507524809E+000  1.0171940489877189E+001  1.0835659056067117E+001  1.1405001053163929E+001  1.2413209609082646E+001  1.2791572100274529E+001  1.3183798381360051E+001  1.2842846194504480E+001  1.1445394040105780E+001  9.6068553552559415E+000  7.7676149454643939E+000  7.9271664501477428E+000  8.0094415867663997E+000  8.0155735449410983E+000  7.9568397956974852E+000  8.1956124749780930E+000  7.6144948229243505E+000  6.7563616529908526E+000  5.6479473102957876E+000  4.5497860604962925E+000  4.1580825574712863E+000  4.5018350591529508E+000  5.0420524386475867E+000  5.6107398601962784E+000  6.1676084761591454E+000  6.6977909833090274E+000  7.1952373232811180E+000  7.6578814248574130E+000  8.0854548499234848E+000  8.4784408814791430E+000  8.8375834309050134E+000  9.1636617730787790E+000  9.4573898220729458E+000  9.7193724754104398E+000  9.9500873013972644E+000  1.0149876803128667E+001  1.0318944422040015E+001  1.0457351098197535E+001
  1.3902786721360303E+000  1.8539053809668546E+000  2.2169353107281560E+000  2.5037492142087454E+000  2.7317299941390112E+000  2.9136525800158424E+000  3.0591465012923589E+000  3.1756320548655985E+000  3.2689412195199532E+000  3.3437415212289530E+000  3.5821199020010432E+000  3.6362649617736662E+000  3.6775839289432004E+000  3.7180939941216007E+000  3.7671581062830084E+000  4.0721332582861107E+000  4.2996525189182799E+000  4.7152147364237251E+000  5.1586705903307610E+000  5.4747004708021976E+000  5.7960293201093505E+000  6.1088868998526724E+000  6.3965725969578413E+000  6.6440535870397754E+000  6.8395570948423385E+000  6.9746722980919680E+000  7.4707596963806164E+000  7.2749247478966588E+000  6.8152920294827553E+000  6.1340257417333435E+000  5.3594192789483230E+000  4.8072955280480327E+000  4.7961287088132467E+000  5.1643718272208572E+000  5.6452633327531370E+000  6.1410449257341178E+000  6.6255225911611078E+000  7.0894432696979273E+000  7.5280284011182141E+000  7.9384755239033344E+000  8.3192053889362345E+000  8.6694326227602563E+000  8.9888614499680521E+000  9.2774721083711302E+000  9.5353767245714582E+000  9.7627249851138327E+000  9.9596434908952176E+000  1.0126196930636599E+001  1.0262362926211310E+001
  1.3518803146349057E+000  1.7764358340243414E+000  2.0931189699874140E+000  2.3299668527455344E+000  2.5071445329113686E+000  2.6394743084248677E+000  2.7380526034277275E+000  2.8113140773243894E+000  2.8657487012696228E+000  2.9063944130104256E+000  3.0593807098406463E+000  3.1366296748602349E+000  3.3835239707283633E+000  3.6106267946152055E+000  3.8203529742201163E+000  4.2727160201832888E+000  4.5203060819854910E+000  4.9590119756008963E+000  5.3984318187546574E+000  5.6545334459124987E+000  5.8790324289624918E+000  6.0750556048765487E+000  6.2429569890213763E+000  6.3812644799327680E+000  6.4874915475380215E+000  6.5587403630301067E+000  6.9747915123341953E+000  6.8245684116286167E+000  6.5133768139316279E+000  6.0563931161223472E+000  5.5206932352131277E+000  5.0771207004489503E+000  4.9628893011948820E+000  5.2103211814907304E+000  5.6351121063954102E+000  6.1026753172242660E+000  6.5642782689718127E+000  7.0060661681763925E+000  7.4239528215856767E+000  7.8161931120260393E+000  8.1816391555660442E+000  8.5194181659020991E+000  8.8288813860724371E+000  9.1095731859514704E+000  9.3611875088716854E+000  9.5835188902150481E+000  9.7764164531138444E+000  9.9397451609249767E+000  1.0073355598203468E+001
