   587115397005.04407        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628381.2812109        1712419915.2219629        0.0000000000000000        0.0000000000000000        2446314154187.6836        0.0000000000000000        43030665972161.359        0.0000000000000000        53818912558.622528        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        12231570770.938417        0.0000000000000000        0.0000000000000000        53818912558.622528        0.0000000000000000        0.0000000000000000     
   587115397005.04407        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628381.2812109        1712419915.2219629        0.0000000000000000        0.0000000000000000        2446314154187.6836        0.0000000000000000        43030665972161.359        0.0000000000000000        53818912558.622528        0.0000000000000000        0.0000000000000000        0.0000000000000000        1315.2570511519555        2402014.7066890262        252800.31935606975        12231570770.938417        0.0000000000000000        0.0000000000000000        53818912558.622528        3484.3110030388179        280014737.42548043     
   587115397005.04407        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628381.2812109        1712419915.2219629        0.0000000000000000        0.0000000000000000        2446314154187.6836        0.0000000000000000        43030665972161.359        0.0000000000000000        53818912558.622528        0.0000000000000000        0.0000000000000000        0.0000000000000000        1353.9039243434731        2402014.7066890262        252800.31935606975        12231570770.938417        0.0000000000000000        0.0000000000000000        53818912558.622528        8323.6990921420293        287758827.23990804     
   587115397005.04407        0.0000000000000000        0.0000000000000000        0.0000000000000000        4892628381.2812109        1712419915.2219629        0.0000000000000000        0.0000000000000000        2446314154187.6836        0.0000000000000000        43030665972161.359        0.0000000000000000        53818912558.622528        0.0000000000000000        0.0000000000000000        0.0000000000000000        1354.9789524039550        2402014.7066890262        252800.31935606975        12231570770.938417        0.0000000000000000        0.0000000000000000        53818912558.622528        13200.659026376276        287974242.17948532     
   587115397005.04407        2.3154136572710680E-038   1.0208877671830818E-032   0.0000000000000000        4892628381.2812109        1712419915.2219629        8.8090070433020179E-032   1.2972856051374637E-031   2446314154187.6836        0.0000000000000000        43030665972161.359        2.6292276030794205E-032   53818912558.622528        4.8037466028344733E-031   8.4567176683264452E-032   5.9597042505153331E-055   1355.0088561254051        2402014.7066890262        252800.31935606975        12231570770.938417        1.9063406053594980E-033   1.9597433465255190E-035   53818912558.622528        18078.664084949523        287980234.30991036     
   587115397005.04407        2.0492258988529655E-004   211.02905758006148        0.0000000000000000        4892628381.2812109        1712419915.2219629        555558.80129261897        74020.729329074384        2446314154187.6836        0.0000000000000000        43030665972161.359        4128.4538394576684        53818912558.622528        61103.598985518052        528712.30068046576        8.6499250456587706        5387.6109468499790        2402014.7066890262        252800.31935606978        12231570770.938417        1391.0671196500230        619.73612623661563        53818912558.622528        24753.267659853511        287991013.75366771     
   587115397005.04407        2.4141747870303604E-003   3132.5071317713196        0.0000000000000000        4892628381.2812109        1712419915.2219629        27856428.514662120        1265551.2466761030        2446314154187.6836        0.0000000000000000        43030665972161.359        66264.152178139339        53818912558.622528        961866.31810608378        26748304.650177423        8745.7258798360072        114610.40685992416        2402014.7066890262        252800.31935606978        12231570770.938417        39068.047891069880        55464.418820126761        53818912558.622528        188622.00357612112        288278462.83903700     
   587115397005.04407        5.4222476069942863E-003   8214.7452141858903        0.0000000000000000        4892628381.2812109        1712419915.2219629        133654812.97657368        3562117.3215857665        2446314154187.6836        0.0000000000000000        43030665972161.359        176158.85397325302        53818912558.622528        2545207.8511916362        132709945.82048543        130432.67095561951        359079.28883540939        2402014.7066890262        252800.31935606978        12231570770.938417        123398.88094020099        338692.34079893230        53818912558.622528        1014556.9512553877        288921838.15211737     
   587115397005.04407        7.9052252491700215E-003   14546.867276248749        0.0000000000000000        4892628381.2812109        1712419915.2219629        332191448.35593563        6765440.9459290653        2446314154187.6836        0.0000000000000000        43030665972161.359        312998.75422202586        53818912558.622528        4510206.8478514785        348158351.20020944        679429.54868030292        677473.81411602639        2402014.7066890262        252800.31935606978        12231570770.938417        233230.75540329056        974216.01849546144        53818912558.622528        2861771.3813117836        289759765.40317255     
   587115397005.04407        9.6670259836905519E-003   22124.769325704896        0.0000000000000000        4892628381.2812109        1712419915.2219629        622238080.82155716        10932127.219220515        2446314154187.6836        0.0000000000000000        43030665972161.359        476416.39299909899        53818912558.622528        6847322.5479753660        695757425.72168326        2290231.6283948724        1062252.0543097307        2402014.7066890262        252800.31935606978        12231570770.938417        365962.04321623751        2046537.1482871592        53818912558.622528        5975229.4959404916        290772396.41962928     
